_healpix_29,source_id,ra,dec,pmra,pmdec,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,ztf_14_obj,ztf_16,ztf_22,panstarrs_1_obj,des_y6,delve_2,tic_v82,allwise,neowise,twomass,erass1,hsc_p3_r,skymapper_4_photometry
1714648455132420647,3429296884940000000,86.24520902910258,26.04386277345049,999.7638606192762,-1389.7582511033895,16.876333,17.396109,16.203592,True,True,True,True,False,False,True,True,True,True,True,False,False
1736688098128841704,3473376542702694912,184.37005562844027,-29.03946990131241,-1110.8842774486711,-81.30012627106882,15.482832,17.175846,14.237835,False,True,False,True,False,True,True,True,True,True,True,False,True
1737496648755568269,3474993275382942208,185.97778901069893,-27.961546012872567,-1258.832716700701,308.1182339353626,15.773996,18.685387,14.323637,True,True,True,True,False,True,True,True,True,True,True,False,True
1739063742034793261,3478127467639543296,173.62327851191714,-32.83031725241797,-701.8023325342459,828.9282876991438,14.548313,14.917825,13.980828,False,False,False,False,False,True,True,True,True,True,True,False,True
1739063766392606095,3478127463341507072,173.61931513361623,-32.82768460705796,-670.2301626896037,822.3992428347119,5.7383237,6.154197,5.1501684,False,False,False,False,False,True,True,True,True,True,True,False,True
1739610521056796618,3479221035031532416,178.2958474507511,-31.39953502009418,-1137.8384772685924,-138.29818145382848,12.271965,13.896424,11.034081,False,False,False,False,False,True,True,True,True,True,True,False,True
1743531037820383091,3487062064765702272,179.47876692481427,-27.709806064891307,-1080.9011062656025,-620.9292091461986,6.5786986,7.1862984,5.835187,True,True,True,True,False,True,True,True,True,True,True,False,True
1750961035708161390,3501922067493606272,190.09705407085008,-23.299014470639925,-760.6353845775458,-796.4882598937038,16.346867,16.690624,15.815325,True,True,True,True,False,True,True,True,True,True,True,False,True
1753939792548640014,3507879565090229888,199.596298132351,-18.31592210064546,-1070.2015735200084,-1063.8486605375715,4.5325284,4.904673,4.006235,True,True,True,True,False,True,True,True,True,True,True,False,True
1759892768487382136,3519785523672576384,186.22388950027025,-18.25255602337988,1095.591559687199,-2309.018760859054,10.290013,11.536975,9.179356,True,True,True,True,False,True,True,True,True,True,True,False,True
1762891015004535137,3525782019572116992,194.05499964697557,-14.148967450748808,-739.1909833009415,-991.5729640011032,17.53986,20.199066,16.112083,True,True,True,True,False,True,True,True,True,True,True,False,True
1777197909573521184,3554395813252625920,161.40408369491047,-19.117032177080187,-1869.9161738902608,-599.8437302428117,10.290991,11.277079,9.30469,True,True,True,True,False,True,True,True,True,True,True,False,True
1777197911424246293,3554395813252626048,161.40389543498608,-19.115192243295464,-1867.2807612606252,-604.0672241542925,15.440838,15.718997,14.918241,True,True,True,True,False,True,True,True,True,True,True,False,True
1780373178727192789,3560746351897773952,172.7868136620019,-14.962011892010477,405.8248190963974,-1374.42125168061,12.562663,14.4451,11.258243,True,True,True,True,False,True,True,True,True,True,True,False,True
1783321829818325445,3566643651231641600,167.79032064723785,-10.948251409025149,-942.338651242426,592.9176363214872,8.79594,9.430354,8.028476,True,True,True,True,False,True,True,True,True,True,True,False,True
1786559764687183127,3573119499842945280,176.6820609568896,-14.017879008158031,710.864871406546,-786.1737162923367,10.616167,11.931175,9.469295,True,True,True,True,False,True,True,True,True,True,True,False,True
1795547627134310254,3591095243645039872,172.00442902457357,-9.186174805825717,539.6405905935903,-854.9247008228601,11.559626,12.595422,10.545142,True,True,True,True,False,True,True,True,True,True,True,False,True
1815007781792153428,3630015546177181952,202.5066423755024,-8.70917931639764,-1114.0153193697552,-473.8586392027861,12.70625,14.502465,11.427612,True,True,True,True,False,True,True,True,True,True,True,False,True
1815017895039475533,3630035787972473600,202.55182636426164,-8.57695246942416,-1111.2045641613208,-472.5396084968386,12.355109,12.323377,12.457539,True,True,True,True,False,True,True,True,True,True,True,False,True
1819280488241997640,3638560954457699200,202.95199301461489,-1.2854940328049085,-414.2091781893967,-1041.2782545573707,20.534954,21.39854,18.914696,True,True,True,True,False,True,True,True,True,True,True,True,True
1819897402906192828,3639794778302745088,214.7908814924196,-7.30667887896665,-1118.0262558542368,-758.5788957011164,12.320013,13.685331,11.1700115,True,True,True,True,False,True,True,True,True,True,True,False,True
1828826570282527633,3657653114880309248,210.2596116321864,-2.652206918409508,-825.4629269300683,598.4328528027961,8.863359,9.942732,7.829103,True,True,False,True,False,True,True,True,True,True,True,False,True
1834088185637167149,3668176368871118208,213.8823024007916,4.655318867383002,-744.4391061212714,-769.5444674061894,12.655272,14.604185,11.340042,True,True,True,True,False,True,True,True,True,True,True,False,True
1840467581086234856,3680935136160410368,186.10656061655357,-4.729689232818485,-1153.809122199323,-632.4025487514376,14.181332,15.164691,13.198713,True,True,True,True,False,True,True,True,True,True,True,False,True
1849489717977963240,3698979462002285824,180.98680696477484,0.2626631473947131,-1219.590296166469,-282.1176840106884,19.133556,20.761082,17.564669,True,True,True,True,False,True,True,True,True,True,True,True,True
1854081400771081923,3708162789275605248,188.71652617494732,5.06395851468664,-1129.095442608059,-237.13615707578376,15.8722725,16.86851,14.8882265,True,True,True,True,False,True,True,True,True,True,True,True,True
1856797481921433707,3713594960831605760,204.11607940811783,3.674479286708736,-3735.8392446179887,-1113.5811368534298,14.376431,14.870136,13.721761,True,True,True,True,False,True,True,True,True,True,True,True,True
1857167603939857849,3714335207034894976,206.7280068345729,5.711890582372175,-758.0247523318687,-853.0180873169262,14.519853,15.451924,13.567483,True,True,True,True,False,True,True,True,True,True,True,False,True
1865393361333067650,3730786718485292160,197.16041311117093,8.07366887966881,-990.7904550035024,190.1609119721016,13.654539,15.330366,12.409728,True,True,True,True,False,True,True,True,True,True,True,False,True
1867500326173202906,3735000631158990976,191.98138882517023,9.749354230882224,-1008.267067199613,-460.0339460837744,10.105141,11.642647,8.88834,True,True,True,True,False,True,True,True,True,True,True,False,True
1869049950031092821,3738099879558957952,202.50420163284343,10.372389574126087,1127.3405332043346,-1073.8881364845809,8.205292,9.266712,7.178842,True,True,True,True,False,True,True,True,True,True,True,False,True
1869247857405081890,3738495703745045120,202.34028878500223,11.435444042124246,328.79257607726106,-1190.927988525473,11.0247,12.381724,9.86688,True,True,True,True,False,True,True,True,True,True,True,False,True
1870648656924804411,3741297293732404352,206.4405658448607,14.885052704598571,1776.006179566446,-1455.155718005634,7.6105833,8.684302,6.56938,True,True,True,True,False,True,True,True,True,True,True,False,True
1871132221812992660,3742264417288315648,204.81674305422243,15.679257443757033,616.2561476409282,-796.7659663160989,13.049643,14.45577,11.885287,True,True,True,True,False,True,True,True,True,True,True,False,True
1873486884561784753,3746973763029907328,202.6270609778779,19.153755730589275,-503.5863487822057,-1283.73128115392,13.197576,15.030048,11.915481,True,True,True,True,False,True,True,True,True,True,True,False,False
1875247503520537541,3750494983376667136,159.0084236718479,-14.70582705726497,-973.902509604791,502.3645032083662,15.299888,17.038172,14.04409,True,True,False,True,False,True,True,True,True,True,True,False,True
1876540066743735150,3753081236588280192,153.2809230226274,-13.943815990899072,68.31356501323555,-1029.7540224269712,17.940165,20.410042,16.54757,True,True,True,True,False,True,True,True,True,True,True,False,True
1878806525729754839,3757613049856225792,162.05518399901217,-11.342803319735204,579.0186682845314,-1530.0764835880495,12.837447,15.940733,11.3598585,True,True,True,True,False,True,True,True,True,True,True,False,True
1881115964578325252,3762231926405726720,160.7529993971504,-9.209721776944628,-1975.4498453049084,365.8310009847259,13.204992,15.328059,11.762878,True,True,True,True,False,True,True,True,True,True,True,False,True
1892311374696949496,3784622724791508480,167.84257231528522,-6.53681016698342,-428.06213933387176,-1003.243752908369,14.077276,15.042737,13.109187,True,True,True,True,False,True,True,True,True,True,True,False,True
1896236861874631300,3792473718850041216,174.31558185591936,-3.296836913458089,-809.6808166764795,-746.7293067450319,13.988548,15.867794,12.698403,True,True,True,True,False,True,True,True,True,True,True,False,True
1898036296063336171,3796072592206250624,176.93768799004127,0.7991199702364985,607.2990766811824,-1223.0283548879977,9.601,11.361026,8.327767,True,True,True,True,False,True,True,True,True,True,True,True,True
1907184933333014552,3814369840081992448,170.40697509246232,6.1335228685553735,-766.2313054739477,-1582.666367678073,12.452551,13.836684,11.293702,True,True,True,True,False,True,True,True,True,True,True,False,True
1907321470019658504,3814642931282607104,165.3366903782542,3.0029948261579675,1074.0256156297432,-402.290501366907,12.674611,14.340412,11.418343,True,True,True,True,False,True,True,True,True,True,True,True,True
1915681477284288507,3831362929727997440,156.34877162032262,0.7131104272448635,-67.23396782697424,-1111.0825754853151,17.933907,18.315454,17.358261,True,True,True,True,False,True,True,True,True,True,True,True,True
1922914562629802503,3845829101135351296,140.24285114053322,3.36340364973936,314.6070829055723,-1136.53702338208,12.103519,13.573481,10.916289,True,True,True,True,False,True,True,True,True,True,True,True,True
1932307737444934547,3864615459886222464,162.7129640681676,6.804489538122279,-856.2894965300052,-818.5834069021728,10.290781,11.919469,9.050169,True,True,True,True,False,True,True,True,True,True,True,False,True
1932486467174911786,3864972938605115520,164.10319030755974,7.002726940984864,-3866.3382751436793,-2699.214987679166,11.038391,13.770287,9.58545,True,True,True,True,False,True,True,True,True,True,True,False,True
1936533019972620181,3873066031380105216,163.01252952916,13.998469336486956,-1124.6923850421624,199.03888937337683,11.465005,12.955956,10.2706375,True,True,True,True,False,True,True,True,True,True,True,False,True
1948178546855350528,3896357089270247168,179.58893132321765,4.57989695872048,570.3957365092363,-923.1941218928744,20.678568,21.712635,19.082453,True,True,True,True,False,True,True,True,True,True,True,True,True
1949889160204762168,3899778322779849600,180.63693859491977,8.426767698252782,-736.3947987006889,-897.9557919539878,13.135852,14.286476,12.067328,True,True,True,True,False,True,True,True,True,True,True,False,True
1951437325615147656,3902874650601954816,188.3146767758809,9.021829208339808,-1710.4676540646703,203.09780864044555,11.240162,13.037464,9.539625,True,True,True,True,False,True,True,True,True,True,True,False,True
1951437325713963282,3902874650602495232,188.3144928018531,9.022091624851694,-1795.6609024600048,217.78856656191624,11.235116,12.916022,9.381813,True,True,True,True,False,True,True,True,True,True,True,False,True
1953641986010204614,3907283967108054528,184.7417473445944,11.126952372027484,-1269.7707366268774,203.44413820016848,11.926109,14.100482,10.567221,True,True,True,True,False,True,True,True,True,True,True,False,True
1955330873134727582,3910661735547769344,172.11439226399256,7.511853778041851,-272.2635073655329,-1220.4173041878023,9.676806,10.391775,8.8558445,True,True,True,True,False,True,True,True,True,True,True,False,True
1957009619773619406,3914019231742221568,170.93121515912574,8.564344614727185,-1003.3729518880192,193.09357181411747,10.332719,11.410185,9.303223,True,True,True,True,False,True,True,True,True,True,True,False,True
1964195623910786884,3928391218812375808,189.71325870874676,11.69503594754184,-1155.7564214364586,-250.8624364937353,10.335732,11.750369,9.159715,True,True,True,True,False,True,True,True,True,True,True,False,True
1965656896539422415,3931313793733241088,194.0967075237245,15.68989248656627,-478.4577927373973,-1311.280499852875,13.252852,14.039905,12.386014,True,True,True,True,False,True,True,True,True,True,True,False,True
1970671108573442425,3941342198772052352,195.1733011980172,19.204062197982527,-810.8677296589751,-1248.4301868501025,17.465528,20.875265,15.881724,True,True,True,True,False,True,True,True,True,True,True,False,False
1971941542878042358,3943883067064464896,197.5030688806862,22.498373477258404,-928.0409788071796,-704.4766078029468,12.006025,12.657828,11.227894,True,True,True,True,False,True,True,True,True,True,True,False,False
1974614574480773965,3949229133117204224,188.5672928599703,20.61243031144803,322.9186085676857,-1315.1237700591746,16.612415,18.275457,15.374265,True,True,True,True,False,True,True,True,True,True,True,False,False
1989439801534083327,3978879594463300992,171.04909306103758,21.359804540978555,-1037.89859423324,-17.107494410049725,14.124896,14.28668,13.829387,True,True,True,True,False,True,True,True,True,True,True,False,False
1997246436678867484,3994492865736279552,170.77821306233523,25.892131174971883,-1010.9189478234742,-323.1269772683679,13.526741,15.450058,12.2235365,True,True,True,True,False,True,True,True,True,True,True,False,False
2003562922554020752,4007125842023089024,179.23162729104695,26.660231850351813,604.1094040642322,-1224.7133693377557,14.72708,15.723032,13.739987,True,True,True,True,False,True,True,True,True,True,True,False,False
2005166916972100203,4010333804635798144,185.3817412807977,28.90504173760952,-1001.8218852272264,-288.84046906985986,15.919023,17.057423,14.86745,True,True,True,True,False,True,True,True,True,True,True,False,False
2008930511229663586,4017860992519744384,175.55067547083934,26.70295395358736,895.08752383054,-813.5498399187834,9.582008,10.893038,8.443771,True,True,True,True,False,True,True,True,True,True,True,False,False
2016559634859442962,4033119258976309632,180.6646838399211,36.597807582107656,-450.12071002981617,-923.903807083184,11.551442,12.563985,10.548052,True,True,True,True,False,False,True,True,True,True,False,False,False
2017085814355107134,4034171629042489088,178.26735320817272,37.69282694689086,4002.654640989075,-5817.8001940492695,6.1985016,6.607422,5.6057725,True,True,True,True,False,False,True,True,True,True,False,False,False
2054515084398008657,4109030160308317312,258.83511696459266,-26.60789783205067,-465.86077428732233,-1141.1676949906755,4.828591,5.282556,4.2228065,True,True,True,True,False,False,True,True,True,True,True,False,True
2054515085983931482,4109030160308320128,258.83412017812816,-26.606806615399403,-498.6001998992269,-1149.1581425021811,4.831335,5.2874,4.2290955,True,True,True,True,False,False,True,True,True,True,True,False,True
2054517230026375244,4109034455276324608,259.05329410009625,-26.551146094884785,-479.57323273959537,-1124.331683365442,5.889863,6.53097,5.116134,True,True,True,True,False,False,True,True,True,True,True,False,True
2071877010729485948,4143754008847248128,269.8837550451606,-17.931486950254186,-415.6988674108914,-1062.752193858979,13.985264,15.21566,12.884793,True,True,True,True,False,False,True,True,True,True,False,False,True
2078244010324379024,4156488002682121472,278.9257515086668,-8.27190176981409,-958.9784325750996,-811.4479726846099,13.179596,14.033287,12.271942,True,True,True,True,False,False,True,True,True,True,False,False,True
2087399896253364100,4174799784711199616,272.45637992903016,-2.799008282954187,-576.7440584634085,-829.2208591985163,14.585703,16.538757,13.27748,True,True,True,True,False,False,True,True,True,True,False,False,True
2095406850337729431,4190813690536580608,301.4001192327908,-10.948816263532889,1063.4156581060315,-81.592890987097,16.66915,17.245325,15.965405,True,True,True,True,False,True,True,True,True,True,False,False,True
2101937875754622567,4203875751318123904,284.03722733971875,-8.382360445718527,-83.11558450669659,-1094.5421567782307,18.282001,21.129915,16.707493,True,True,True,True,False,False,True,True,True,True,False,False,True
2118948706918730706,4237897389785413504,295.4692458167654,-2.150770013043379,-288.0150634193812,-1052.0871525682142,18.036356,20.468515,16.637508,True,True,True,True,False,True,True,True,True,True,False,False,True
2129519283008923559,4259038558838436864,282.1829438773689,-2.5654918404063185,-905.9956498514166,-628.528083291742,12.640247,13.810042,11.568269,True,True,True,True,False,False,True,True,True,True,False,False,True
2135724703618050751,4271449399422291712,275.2358979715318,-1.0539571516307988,-511.0630384411239,-968.0037899936606,12.131824,13.228433,10.534869,True,True,True,True,False,False,True,True,True,True,False,False,True
2135724703654050855,4271449399415019904,275.2359400508666,-1.0535607111655672,-528.7143839698111,-973.711263528687,12.295122,,,True,True,True,True,False,False,True,True,True,True,False,False,True
2139361250307637446,4278722497040124032,280.4017031800421,0.911706242335105,46.01096950608486,-1981.2154780862184,11.554967,12.423373,10.64084,True,True,True,True,False,False,True,True,True,True,False,False,True
2141289365713142608,4282578724832056576,284.49969040220066,5.902697482860106,-196.32762243153545,-1220.6109783810218,8.460503,9.450294,7.471963,True,True,True,True,False,False,True,True,True,True,False,False,True
2146657897526167427,4293315765165489536,289.2373736967538,5.14437331543419,-598.7612674421905,-1366.0634969863777,14.3032875,17.74616,12.774753,True,True,True,True,False,False,True,True,True,True,False,False,True
2146659416041828376,4293318823182081408,289.2276515036191,5.162976302668586,-579.0805296593278,-1332.8677163542409,8.099911,9.355669,6.97715,True,True,True,True,False,False,True,True,True,True,False,False,True
2152368981508008149,4304737938607671552,296.700385522455,12.076846556580028,-491.569110505979,-1401.8217901693204,13.460815,14.490936,12.454779,True,True,True,True,False,False,True,True,True,True,False,False,True
2165345384967340412,4330690742322011520,247.57481416249277,-12.66785108081103,-94.20959499441268,-1183.917157588457,8.801877,10.3223,7.590719,True,True,True,True,False,True,True,True,True,True,False,False,True
2169708698401962581,4339417394313320192,253.89324627148855,-8.398523023114832,-813.0375057553445,-870.6093515335183,13.813289,17.05317,12.324193,True,True,True,True,False,True,True,True,True,True,False,False,True
2169732678575231648,4339465360510320128,253.85142032580904,-8.32657626383978,-817.5802750580574,-898.5949677238423,10.444497,12.005681,9.227242,True,True,True,True,False,True,True,True,True,True,False,False,True
2171798485154468200,4343596947252195200,242.0606800779339,-10.443085209860676,-367.8570953889131,-1302.5259326735777,13.286774,14.985287,12.034871,True,True,True,True,False,True,True,True,True,True,False,False,True
2173261783084819945,4346523537966269824,238.81994068189468,-9.938501948798208,932.2731546092256,-785.4500865309261,17.329195,20.772287,15.744517,True,True,True,True,False,True,True,True,True,True,True,False,True
2179143913740102284,4358287831343719424,249.26868153475172,-1.5372413100058706,-882.4315794481637,-848.9676133470037,13.567638,14.430335,12.654701,True,True,True,True,False,True,True,True,True,True,False,False,True
2182240265097661521,4364480521350598144,256.3033222371967,-5.099267007481263,-917.206570880673,-1132.152574250174,9.177887,10.293622,8.120326,True,True,True,True,False,True,True,True,True,True,False,False,True
2182263805773140641,4364527594192166400,256.26005485188347,-5.071571994790812,-916.34292657201,-1138.7618906254847,7.2647023,7.934502,6.47054,True,True,True,True,False,True,True,True,True,True,False,False,True
2187616604938610068,4375233191015944192,261.43588748671016,2.1061577628793846,-580.3245900689788,-1184.7371121385918,6.934473,7.7547555,6.0471244,True,True,True,True,False,True,True,True,True,True,False,False,True
2190625287262747094,4381250547575102208,253.2418467851804,-0.0330165367067573,-711.8317387758042,-1483.8213661411446,6.4405246,6.8148394,5.8921103,True,True,True,True,False,True,True,True,True,True,False,False,True
2203244598273210946,4406489184157821952,242.6171853163164,-0.687129367830088,-773.7082066316966,-1231.3435090555145,16.596268,19.33954,15.1681795,True,True,False,True,False,True,True,True,True,True,False,False,True
2206027537443531759,4412055049456215808,243.6029564741752,2.244329380028063,-1482.401667071048,-597.4638455545372,13.652459,15.0856905,12.480179,True,True,True,True,False,True,True,True,True,True,False,False,True
2209101796279500070,4418203587193988480,228.45641359277727,-1.3536263795284098,-1270.3904654631417,-503.6710789895851,6.3889394,6.7691693,5.8316107,True,True,True,True,False,True,True,True,True,True,True,False,True
2212015293312775758,4424030586505107328,233.6102684264513,2.279211226965961,-1199.2087598860264,-156.65805059684024,14.43916,15.439628,13.4529915,True,True,True,True,False,True,True,True,True,True,False,False,True
2213243924117472533,4426487823197250304,239.3048153394378,5.093699354126388,53.49179316166219,-1388.0988268350593,14.189628,15.519873,13.054969,True,True,True,True,False,True,True,True,True,True,False,False,True
2213244221003732032,4426488441672541184,239.31152504953815,5.111193685462531,53.16906829664166,-1389.3794752426552,12.528455,13.564923,11.513495,True,True,True,True,False,True,True,True,True,True,False,False,True
2216855553419335970,4433711099194059904,247.6166367632708,4.17203110145233,-435.5292179429745,-1393.1797550263404,7.13478,7.4159565,6.6754284,True,True,True,True,False,True,True,True,True,True,False,False,True
2223428456969003875,4446856894574991232,250.5160209354817,10.427821002618836,-448.66523046294,-1164.363017399267,14.197057,15.375926,13.122159,True,True,True,True,False,True,True,True,True,True,False,False,True
2232845151366798119,4465690291808411008,246.30871547504972,15.676354263919537,128.7515334951745,-1209.9147282858337,12.852514,13.706721,11.945346,True,True,True,True,False,True,True,True,True,True,False,False,True
2234278817892932221,4468557611977674496,271.36591160903725,2.4941987580927343,333.2920983081072,-1068.353909555673,5.5392184,6.2211246,4.73547,True,True,True,True,False,False,True,True,True,True,False,False,True
2234278818415916467,4468557611984384512,271.364453818457,2.495224095912567,206.5250031061404,-1107.4919291637984,3.987364,4.409446,3.4057531,True,True,True,True,False,False,True,True,True,True,False,False,True
2236416425020061922,4472832130942575872,269.4485025254384,4.739420051112412,-801.5509783684709,10362.394206546573,8.1939745,9.791788,6.9580913,True,True,True,True,False,True,True,True,True,True,False,False,True
2238512565187679258,4477025122831072768,275.52249410601604,6.344266820214252,-1190.3867555091729,111.10333323177484,11.382801,12.799602,10.206676,True,True,True,True,False,False,True,True,True,True,False,False,True
2242144841975904579,4484289866726156160,276.2422613916052,12.216546262416148,-280.10940796564336,-1078.4278231460746,18.527205,19.260303,17.717615,True,True,True,True,False,False,True,True,True,True,False,False,True
2248707242552540598,4497414466452138496,274.2750771257661,13.468650786638404,-436.211602734623,-1115.5534172245984,15.615121,16.108557,14.958063,True,True,True,True,False,False,True,True,True,True,False,False,True
2249919750663832094,4499839473701254400,269.59165943528427,14.29132364058708,-823.6094619902998,-571.8850587519153,16.080153,16.480944,15.517415,True,True,True,True,False,True,True,True,True,True,False,False,True
2258397816432764585,4516795626657707008,290.4067345816517,20.86110512806954,-949.4991832985648,-1456.6536184743702,11.934466,13.702261,10.655373,True,True,True,True,False,False,True,True,True,True,False,False,False
2271410705853428876,4542821410453751680,261.9110282533942,14.482331245176582,-1118.0084498701983,-343.3138811182286,12.499,13.990934,11.303644,True,True,True,True,False,True,True,True,True,True,False,False,True
2273940600028490232,4547881191164080768,256.0936943180071,16.927071284127244,133.49074056286065,-1132.1856410955631,11.236663,12.55043,10.103023,True,True,True,True,False,True,True,True,True,True,False,False,False
2275381762207249165,4550763526539955712,264.4766236517814,18.596087654354623,926.6381166366464,984.455172787448,8.74288,9.8210335,7.7107677,True,True,True,True,False,True,True,True,True,True,False,False,False
2294219291246815132,4588438567346043776,276.5340620561428,30.2355402736766,-2290.7519787691344,-683.2741440174942,15.930876,19.625938,14.3860445,True,True,True,True,False,True,True,True,True,True,False,False,False
2304844618773313751,4609689240889873280,270.6937243792945,37.512417837636434,171.18999453078555,-1141.7495139198154,13.079426,15.165963,11.746457,True,True,True,True,False,False,True,True,True,True,False,False,False
2311518441495757356,4623036865373793408,84.29954054316471,-80.46445831742687,310.9088263686165,1049.0604902495015,5.5115805,5.8115172,5.050813,False,False,False,False,False,True,True,True,True,True,True,False,True
2311941319359024465,4623882630333283328,79.2497985926657,-78.29397240136946,44.7780617241057,-1124.8329073411792,10.77595,12.135767,9.622871,False,False,False,False,False,True,True,True,True,True,True,False,True
2328596809423985372,4657193606465368704,86.12894471761606,-70.13806560262964,-309.2733025871024,1238.861926880914,7.8646474,8.261412,7.290993,False,False,False,False,False,True,True,True,True,True,True,False,True
2331444863654428450,4662889729476972416,69.60114244286287,-65.4104346956673,731.3866274079621,1251.878342273643,9.6544,10.005018,9.125195,False,False,False,False,True,True,True,True,True,True,True,False,True
2336481945618291077,4672963867324468608,55.745706880752905,-64.13609471241949,642.4092869753936,-843.3253308552545,14.402348,16.257498,13.121742,False,False,False,False,True,True,True,True,True,True,True,False,True
2341948815483082232,4683897617110115200,6.482504988433097,-77.25279546754571,2218.9845482530773,326.44454180123256,2.6807318,3.2956264,2.371489,False,False,False,False,False,False,True,True,True,True,True,False,True
2349018833367323092,4698037645878876800,31.86632145778327,-66.56822612915273,1739.065892738913,368.0285835700924,10.575351,11.740776,9.50428,False,False,False,False,False,True,True,True,True,True,True,False,True
2349212435901405807,4698424845771339520,25.75030396963025,-67.31295815760012,-329.264342191648,-1018.50905419815,13.696558,13.942925,13.289191,False,False,False,False,False,True,True,True,True,True,True,False,True
2355090096226948919,4710180171260274816,14.3420792122887,-62.24502641337996,1027.3002091496917,128.18129206516082,8.946435,9.709025,8.098489,False,False,False,False,True,True,True,True,True,True,True,False,True
2360555741401819976,4721111481504887040,43.10219643138415,-63.676991712882106,979.9779446154956,634.3819167817383,10.325339,11.642521,9.18859,False,False,False,False,True,True,True,True,True,True,True,False,True
2361055801686069844,4722111590409480064,49.45525439342999,-62.572432544470445,1337.5303752785856,649.8397532183421,5.344616,5.674381,4.8397856,False,False,False,False,True,True,True,True,True,True,True,False,True
2361067820014168064,4722135642226902656,49.56622620807744,-62.5034842270098,1331.0270879085913,647.7253950157487,5.0796084,5.3797417,4.594065,False,False,False,False,True,True,True,True,True,True,True,False,True
2365588907885198082,4731177819694416000,57.79123387834184,-56.456614645499855,272.49112446153583,-1043.1123256982198,19.99751,20.687986,19.061255,False,False,False,False,True,True,True,True,True,True,True,False,True
2368327532419186774,4736655036868019072,53.56719574134565,-49.89008390582608,2360.5922060078024,483.1275044783075,15.837138,19.476444,14.289389,False,False,False,False,True,True,True,True,True,True,True,False,True
2376199749350714891,4752399493622045696,43.77198593477078,-47.01672835622661,1012.4447203711676,-554.03083867335,18.57293,21.753365,16.880054,False,False,False,False,True,True,True,True,True,True,True,False,True
2380673439715145651,4761346872572913408,78.28021428266779,-59.64333985417638,935.8401968893731,515.1805025145472,9.279641,9.547259,8.834326,False,False,False,False,True,True,True,True,True,True,True,False,True
2380762380157813407,4761524752938019200,73.99903485016023,-61.16562408835838,912.6244016531066,-608.4471377912337,11.283615,12.277314,10.292596,False,False,False,False,True,True,True,True,True,True,True,False,True
2390050330372365952,4780100658292046592,62.61100025779547,-53.61299677064624,-825.1793703584685,-2415.577565183988,11.902864,13.809194,10.605541,False,False,False,False,True,True,True,True,True,True,True,False,True
2390147367835733751,4780294722094459904,62.32307888770163,-53.371095634313306,1046.2359049044433,584.1659411441974,10.683944,12.079173,9.517747,False,False,False,False,True,True,True,True,True,True,True,False,True
2391415880149633290,4782831737800413696,75.06732540570569,-54.11222413301418,211.57178500502147,-1030.2330759123931,17.224722,18.799393,16.029308,False,False,False,False,True,True,True,True,True,True,True,False,True
2405297243519816008,4810594479418041856,77.9599373502188,-45.0438126993602,6491.223339061598,-5708.614150045243,8.063552,9.086244,7.059598,False,False,False,False,True,True,True,True,True,True,True,False,True
2423978658322727264,4847957293278177024,50.00034361894219,-43.06655252783423,3035.01731561514,726.9644815849239,4.063915,4.440891,3.5082927,False,False,False,False,True,True,True,True,True,True,True,False,True
2428760279980052847,4857520536178521344,58.32979189835415,-37.07123987199272,-408.9104536578057,-1084.510983280955,11.218517,12.378093,10.146407,False,False,False,False,True,True,True,True,True,True,True,False,True
2432376448119921384,4864752883148064512,68.15405209693478,-39.03405483162835,699.8665302837201,721.0486737773226,17.46911,17.975056,16.77669,False,False,False,False,True,True,True,True,True,True,True,False,True
2432376449244945307,4864752883148063488,68.15633877244777,-39.0310642975725,696.3408606406381,717.9546786170632,11.096197,11.901604,10.219101,False,False,False,False,True,True,True,True,True,True,True,False,True
2450054482277597288,4900108950849461248,5.035609547427471,-64.86961713712722,1706.7468552126231,1164.959442628905,4.07351,4.369477,3.6002007,False,False,False,False,True,True,True,True,True,True,True,False,True
2450318634548393055,4900637266186106752,8.770656713789384,-63.697479869348406,888.4818437030984,-517.8822545615475,8.295566,8.751534,7.6638103,False,False,False,False,True,True,True,True,True,True,True,False,True
2451183055907976159,4902366110781708288,13.074148771139468,-62.03118534593004,1085.1535334166367,132.13585673937405,15.846724,18.654385,14.411211,False,False,False,False,True,True,True,True,True,True,True,False,True
2451344872829689989,4902689745157488128,12.381389903977816,-61.04278189419078,1122.7918229510326,-78.24234070645399,11.1648445,12.387943,10.065709,False,False,False,False,True,True,True,True,True,True,True,False,True
2458656558635941489,4917313112368893056,22.777240512068737,-50.423273261175694,678.9301704987259,-857.5851005607193,16.405565,17.43568,15.401147,False,False,False,False,True,True,True,True,True,True,True,False,True
2468500457060469872,4937000898856156288,32.62294594706244,-50.82090583925884,2125.416146679918,637.975043070748,5.893562,6.3114066,5.297973,False,False,False,False,True,True,True,True,True,True,True,False,True
2468500457222600611,4937000898856154624,32.62406949532682,-50.820823199984886,2168.886011133065,710.8477271238621,13.0888405,,,False,False,False,False,True,True,True,True,True,True,True,False,True
2472982592357535312,4945965182797540480,40.51830772007255,-44.51611931787189,1009.8081941959314,44.70842090862848,12.800322,13.877903,11.766644,False,False,False,False,True,True,True,True,True,True,True,False,True
2483207467793646092,4966414930843912320,34.79970798388996,-36.775678974991415,1392.3341682470991,544.6449682649159,10.53407,11.839901,9.39778,False,False,False,False,True,True,True,True,True,True,True,False,True
